district,apartment_type,property_type,floor_area,price,price_m2,build_year,floor,elevator,condition,plot,energy_class,date_scrape,municipaliy,number_of_room,number_of_room_cat,property_type_main,postcode
Etu-Töölö,"2h, k, kph",apartment,"55,80",407000.0,7294.0,1928.0,7/7,on,tyyd.,oma							,C,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Helsinki&cr=1&t=3&l=0&z=26&search=1&sf=0&so=a,2.0,2.0,apartment,
Etu-Töölö,2-3h+avok+kph+w...,apartment,"77,50",555000.0,7161.0,1926.0,4/6,on,hyvä,oma							,F,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Helsinki&cr=1&t=3&l=0&z=27&search=1&sf=0&so=a,2.0,2.0,apartment,
Etu-Töölö,"2h, avokeitti...",apartment,"56,60",445000.0,7862.0,1923.0,3/6,on,hyvä,oma							,F,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Helsinki&cr=1&t=3&l=0&z=28&search=1&sf=0&so=a,2.0,2.0,apartment,
Etu-Töölö,"2h, kk, kph, wc",apartment,"53,50",420000.0,7850.0,1929.0,7/7,on,tyyd.,oma							,F,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Helsinki&cr=1&t=3&l=0&z=30&search=1&sf=0&so=a,2.0,2.0,apartment,
Etu-Töölö,"2h, k, halli, kph",apartment,"68,00",463000.0,6809.0,1929.0,4/8,on,tyyd.,oma							,F,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Helsinki&cr=1&t=3&l=0&z=30&search=1&sf=0&so=a,2.0,2.0,apartment,
Etu-Töölö,2h+k+kph,apartment,"45,10",390000.0,8647.0,1927.0,4/6,on,hyvä,oma							,F,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Helsinki&cr=1&t=3&l=0&z=30&search=1&sf=0&so=a,2.0,2.0,apartment,
Etu-Töölö,2h+k+kh,apartment,"37,00",335000.0,9054.0,1936.0,4/6,on,hyvä,oma							,E,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Helsinki&cr=1&t=3&l=0&z=31&search=1&sf=0&so=a,2.0,2.0,apartment,
Etu-Töölö,"2h, k",apartment,"36,00",316000.0,8778.0,1921.0,3/6,on,hyvä,oma							,B,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Helsinki&cr=1&t=3&l=0&z=32&search=1&sf=0&so=a,2.0,2.0,apartment,
Etu-Töölö,2h+k+halli+parveke,apartment,"81,00",540000.0,6667.0,1936.0,2/7,on,hyvä,oma							,F,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Helsinki&cr=1&t=3&l=0&z=33&search=1&sf=0&so=a,2.0,2.0,apartment,
Etu-Töölö,2h+kk,apartment,"53,50",428000.0,8000.0,1931.0,7/7,on,tyyd.,oma							,F,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Helsinki&cr=1&t=3&l=0&z=37&search=1&sf=0&so=a,2.0,2.0,apartment,
Etu-Töölö,"2h, k, kph, eri...",apartment,"66,00",592000.0,8970.0,1922.0,6/6,on,hyvä,oma							,G,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Helsinki&cr=1&t=3&l=0&z=38&search=1&sf=0&so=a,2.0,2.0,apartment,
Etu-Töölö,"2h, kk, kph (yh...",apartment,"48,50",403000.0,8309.0,1926.0,4/6,on,tyyd.,oma							,F,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Helsinki&cr=1&t=3&l=0&z=38&search=1&sf=0&so=a,2.0,2.0,apartment,
Etu-Töölö,2h+k,apartment,"66,00",520000.0,7879.0,1927.0,3/7,on, ,oma							,F,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Helsinki&cr=1&t=3&l=0&z=39&search=1&sf=0&so=a,2.0,2.0,apartment,
